Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
" A, R, D, V, X ",[NATIVECODEC],org.weasis.jpeg.internal.CharlsCodec,compress,67,17,11,3,Muitos Desvios
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,setActionsInView,8,3,4,3,Muitos Parametros
 V ,ENTITY,org.weasis.core.ui.model.utils.algo.ChainPoint,regression,37,6,6,1,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.sr.SRReader,writeStudyDateTime,13,5,5,1,Muitos Desvios
" D, V ",MODEL,org.weasis.core.ui.model.graphic.imp.angle.OpenAngleToolGraphic,buildShape,46,10,15,1,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.service.BundlePreferences,putByteArrayPreferences,8,6,4,3,Muitos Parametros
 V ,JPANEL,org.weasis.core.ui.editor.image.ViewerToolBar,getNextCommand,16,6,4,2,Muitos Desvios
" A, V, X ",JPANEL,org.weasis.core.ui.editor.image.ImageViewerPlugin,getCursor,18,11,10,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.acquire.explorer.AcquireManager,getURIFromURL,26,7,9,1,Muitos Desvios
" A, R, D, V, X ",ABSTRACTOP,org.weasis.dicom.codec.display.ShutterOp,process,44,16,20,0,Alto Acoplamento Efferent
" A, V, X ",[PRINTABLE],org.weasis.core.ui.util.ImagePrint,printImage,46,11,15,2,Alto Acoplamento Efferent
 V ,ABSTRACTBUFFERHANDLER,org.weasis.core.api.image.util.ImageFiler,writeJPG,26,4,11,3,Metodo Longo
" A, R, V, X ",JPANEL,org.weasis.core.ui.editor.image.ImageViewerPlugin,mousePressed,43,15,15,1,Muitos Desvios
 V ,JPANEL,org.weasis.core.ui.editor.image.MeasureToolBar,getKeyCode,3,6,20,0,Muitos Desvios
" A, R, D, V, X ",JPANEL,org.weasis.acquire.explorer.gui.central.meta.panel.AcquireMetadataPanel,getTableCellRendererComponent,8,2,5,6,Muitos Parametros
 V ,JPANEL,org.weasis.core.ui.editor.image.ImageViewerPlugin,getOriginalLayoutModel,14,7,4,0,Muitos Desvios
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,addSpecialModality,20,7,5,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.image.util.ImageToolkit,getImageOp,23,7,5,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.viewer2d.mpr.SeriesBuilder,createMissingSeries,163,37,43,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.launcher.WeasisLauncher,splitCommand,23,6,6,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.launcher.AutoProcessor,loadTranslationBundle,44,12,11,3,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.image.util.ImageToolkit,getDefaultRenderedImage,55,17,11,5,Alto Acoplamento Efferent
 V ,JMENU,org.weasis.core.api.gui.util.DynamicMenu,addPopupMenuListener,28,3,0,0,Metodo Longo
" A, V, X ",IMAGEREADER,org.weasis.image.jni.NativeImageReader,createColorModel,50,18,10,6,Metodo Longo
 V ,MODEL,org.weasis.core.ui.model.graphic.imp.PixelInfoGraphic,computeMeasurements,35,14,17,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.media.data.TagUtil,isEquals,40,20,4,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.jpeg.cpp.libijg,getErrorMessage,32,14,2,1,Metodo Longo
" A, V ",IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,convertSubSambledAndYBR,25,3,12,2,Alto Acoplamento Efferent
 V ,MODEL,org.weasis.acquire.graphics.CalibrationGraphic,buildShape,32,10,12,1,Metodo Longo
" A, D, V, X ",PERSISTENCE,org.weasis.dicom.explorer.wado.DicomSeriesProgressMonitor,readMetaInfo,48,13,6,2,Muitos Desvios
" A, V ",IMAGEREADER,org.weasis.image.jni.NativeImageReader,getInfoImage,47,10,16,2,Metodo Longo
 V ,IMAGEREADER,org.weasis.image.jni.NativeImageReader,createImageType,23,6,9,2,Muitos Desvios
 V ,STATISTICSOPIMAGE,org.weasis.core.api.image.op.ImageStatisticsOpImage,accumulateStatisticsInt,43,9,10,1,Alto Acoplamento Efferent
 V ,MODEL,org.weasis.core.ui.model.graphic.AbstractGraphic,getHandlePointIndexList,15,8,11,1,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.viewer2d.mpr.MPRContainer,setSelected,33,9,8,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,nioWriteFile,22,5,9,3,Metodo Longo
" A, R, V, X ",JPANEL,org.weasis.core.ui.editor.image.ImageViewerPlugin,maximizedSelectedImagePane,71,10,0,2,Metodo Longo
 V ,ABSTRACTBUFFERHANDLER,org.weasis.core.api.image.util.ImageFiler,getEmptyImage,7,1,5,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.dicom.codec.utils.DicomMediaUtils,readCodeResource,25,5,5,2,Metodo Longo
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.GraphicsPane,graphicBoundsChanged,20,5,5,4,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.sr.SRReader,addContent,25,8,7,4,Muitos Desvios
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,removeStudy,18,6,5,1,Muitos Desvios
 V ,MEDIAELEMENT,org.weasis.dicom.codec.DicomSpecialElement,getRejectionKoSpecialElements,19,9,9,2,Alto Acoplamento Efferent
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,mousePressed,29,11,8,1,Metodo Longo
" A, R, D, V, X ",JCOMPONENT,org.weasis.base.viewer2d.View2d,buildGraphicContextMenu,113,19,24,2,Metodo Longo
" D, V ",MODEL,org.weasis.core.ui.model.AbstractGraphicModel,getSelectedAllGraphicsIntersecting,29,14,9,2,Metodo Longo
" A, V, X ",[PRINTABLE],org.weasis.core.ui.util.ImagePrint,formatImage,45,11,12,4,Muitos Desvios
" A, R, V, X ",VIEW,org.weasis.dicom.viewer2d.EventManager,updateWindowLevelComponentsListener,64,21,27,2,Metodo Longo
" A, R, D, V, X ",TEST,org.weasis.core.ui.model.imp.suite.SerializationSuite,test_with_mulitiple_graphics_and_multiple_layers,48,1,16,0,Alto Acoplamento Efferent
" A, R, V, X ",JCOMPONENT,org.weasis.base.viewer2d.View2d,importData,84,25,19,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.image.op.MeanCollectionZprojection,computeRectInt,48,8,11,3,Muitos Parametros
 V ,MODEL,org.weasis.core.ui.model.layer.imp.RenderedImageLayer,drawImage,36,10,13,1,Metodo Longo
 V ,IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,validateSignedShortDataBuffer,6,5,2,1,Muitos Desvios
 V ,SERVICE,org.weasis.core.api.internal.Activator,initLoggerAndAudit,25,5,11,1,Alto Acoplamento Efferent
 V ,IMAGEWRITER,org.weasis.openjpeg.NativeJ2kImageWriter,write,31,6,14,3,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.viewer2d.PRManager,readGraphicAnnotation,139,39,42,3,Alto Acoplamento Efferent
" A, V, X ",JLIST,org.weasis.acquire.explorer.gui.central.tumbnail.AcquireCentralThumnailList,operationRotate,17,3,10,4,Muitos Parametros
" A, V, X ",JPANEL,org.weasis.base.viewer2d.dockable.DisplayTool,iniTreeValues,43,10,11,1,Muitos Desvios
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,zoomCommand,25,7,10,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.codec.utils.DicomMediaUtils,fillAttributes,57,23,18,4,Muitos Desvios
 V ,UNDEFINED,org.weasis.launcher.FileUtil,getAdaptedConnection,12,5,5,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.viewer2d.KOManager,updateImage,18,7,6,3,Muitos Parametros
" A, R, D, V, X ",ABSTRACTBUFFERHANDLER,org.weasis.core.api.image.util.ImageFiler,writeTIFF,51,9,17,5,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.dicom.explorer.pr.PrSerializer,transformShapeToContour,27,7,11,2,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.weasis.dicom.explorer.wado.DownloadManager,compare,23,6,13,2,Alto Acoplamento Efferent
 V ,SWINGWORKER,org.weasis.dicom.explorer.wado.LoadSeries,generateDownladOrder,35,7,3,1,Muitos Desvios
" A, V, X ",JPANEL,org.weasis.dicom.au.AuView,getAudioInputStream,33,10,14,1,Alto Acoplamento Efferent
" A, V ",UNDEFINED,org.weasis.dicom.viewer2d.PRManager,buildPrSelection,47,13,16,3,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.image.op.MaxCollectionZprojection,computeRectByte,39,8,10,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.launcher.FileUtil,writeResources,13,5,7,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.gui.util.GeomUtil,getPerpendicularPointToLine,10,5,3,3,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.ui.model.utils.algo.BlobAnalyse2D,chainHole8,46,10,9,2,Alto Acoplamento Efferent
 V ,ENTITY,org.weasis.core.api.media.data.TagW,isTypeCompliant,23,6,5,1,Metodo Longo
 V ,IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,decompressParam,14,5,4,1,Muitos Desvios
" A, R, D, V, X ",MODEL,org.weasis.dicom.explorer.DicomModel,applySplittingRules,90,23,16,2,Muitos Desvios
" A, V, X ",UNDEFINED,org.weasis.jpeg.cpp.libijg,JpegLsEncodeStream,0,1,4,4,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.ui.pref.ViewSetting,savePreferences,37,7,7,1,Metodo Longo
 V ,JPANEL,org.weasis.core.ui.editor.image.dockable.MeasureTool,updateMeasuredItems,36,5,14,1,Muitos Desvios
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,close,15,5,6,1,Muitos Desvios
 V ,IMAGEREADER,org.weasis.image.jni.NativeImageReader,getImage,27,7,8,2,Metodo Longo
" A, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.PixelInfoGraphic,buildShape,36,11,8,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.image.op.MeanCollectionZprojection,computeMeanCollectionOpImage,39,9,11,0,Alto Acoplamento Efferent
 V ,JPANEL,org.weasis.core.ui.docking.PluginTool,updateVisibleState,33,14,10,0,Alto Acoplamento Efferent
" A, R, V, X ",[OPTION],org.weasis.core.api.command.Options,parse,127,33,14,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.launcher.FileUtil,deleteDirectoryContents,19,7,3,3,Muitos Desvios
" A, R, D, V, X ",JPANEL,org.weasis.core.ui.editor.image.dockable.MeasureTool,getIconsPanel,103,10,27,0,Alto Acoplamento Efferent
 V ,VIEW,org.weasis.base.viewer2d.EventManager,getResetMenu,18,4,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.explorer.pr.PrSerializer,buildDicomGraphic,52,10,18,3,Alto Acoplamento Efferent
" A, D, V, X ",JCOMPONENT,org.weasis.core.ui.editor.image.ZoomWin,setLensDecoration,8,1,5,4,Muitos Parametros
 V ,[GRAPHICLABEL],org.weasis.core.ui.model.graphic.AbstractGraphicLabel,setLabel,17,5,9,4,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.weasis.dicom.explorer.DicomDirLoader,readDicomDirIcon,28,8,14,1,Alto Acoplamento Efferent
 V ,ADAPTER,org.weasis.core.ui.editor.image.CrosshairListener,mouseDragged,11,6,5,1,Muitos Desvios
 V ,JSCROLLPANE,org.weasis.acquire.explorer.gui.central.tumbnail.AcquireCentralTumbnailPane,importData,37,8,11,1,Alto Acoplamento Efferent
 V ,JPANEL,org.weasis.dicom.viewer2d.dockable.DisplayTool,iniTreeValues,30,7,10,1,Alto Acoplamento Efferent
 V ,ABSTRACTBUFFERHANDLER,org.weasis.core.api.image.util.ImageFiler,cacheTiledImage,15,5,6,2,Muitos Desvios
 V ,JLIST,org.weasis.base.explorer.list.AThumbnailList,getToolTipText,26,5,11,1,Alto Acoplamento Efferent
 V ,MODEL,org.weasis.core.api.image.GridBagLayoutModel,endElement,8,2,4,3,Muitos Parametros
 V ,ARRAYLIST,org.weasis.dicom.explorer.SeriesSelectionModel,getLastElement,15,5,5,0,Muitos Desvios
 V ,MODEL,org.weasis.core.ui.model.AbstractGraphicModel,getSelectedAllGraphicsIntersecting,44,16,11,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.gui.util.JMVUtils,getNumberOfInvolvedTiles,13,5,3,2,Muitos Desvios
" A, V, X ",UNDEFINED,org.weasis.dicom.codec.display.ModalityView,readCorner,30,10,8,3,Muitos Desvios
" A, R, D, V, X ",MODEL,org.weasis.dicom.viewer2d.InfoLayer,drawLUTgraph,243,28,39,3,Metodo Longo
 V ,JPANEL,org.weasis.dicom.viewer2d.pref.ViewerPrefView,closeAdditionalWindow,39,9,11,0,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.au.AuContainer,propertyChange,33,13,9,1,Alto Acoplamento Efferent
" A, R, D, V, X ",MEDIAELEMENT,org.weasis.dicom.codec.AbstractKOSpecialElement,addKeyObjects,49,9,18,4,Alto Acoplamento Efferent
 V ,IMAGEWRITER,org.weasis.jpeg.NativeJLSImageWriter,write,33,6,15,3,Metodo Longo
 V ,IMAGEREADER,org.weasis.jpeg.NativeJPEGImageReader,nativeDecode,33,7,13,3,Muitos Desvios
 V ,JCOMPONENT,org.weasis.dicom.viewer2d.View2d,addMouseAdapter,32,8,6,2,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.media.data.TagUtil,getDateFromElement,22,6,11,4,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.media.data.TagUtil,isContaining,29,12,5,3,Metodo Longo
 V ,DIALOG,org.weasis.core.api.gui.util.AbstractWizardDialog,selectPage,27,9,8,2,Metodo Longo
 V ,JPANEL,org.weasis.dicom.viewer2d.View2dContainer,exportTosirix,44,11,17,3,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.codec.utils.DicomMediaUtils,createDicomKeyObject,45,5,14,3,Muitos Desvios
" A, V, X ",UNDEFINED,org.weasis.dicom.sr.SRReader,addCodeMeaning,11,4,4,4,Muitos Parametros
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,removePatient,27,10,7,1,Metodo Longo
 V ,MODEL,org.weasis.core.ui.model.graphic.imp.area.ThreePointsCircleGraphic,computeMeasurements,31,12,13,3,Metodo Longo
 V ,JPANEL,org.weasis.core.ui.editor.image.ViewerToolBar,getPopupMenuButton,23,4,10,1,Metodo Longo
" A, R, D, V, X ",JPANEL,org.weasis.dicom.explorer.LocalExport,writeDicom,112,24,28,4,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.gui.util.WinUtil,adjustLocationToFitScreen,37,8,8,2,Metodo Longo
" A, R, D, V, X ",IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,readMetaData,81,23,23,1,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.image.op.MeanCollectionZprojection,computeRectInt,48,8,11,3,Muitos Desvios
 V ,ABSTRACTBUFFERHANDLER,org.weasis.core.api.image.util.ImageFiler,writeJPG,13,4,7,3,Muitos Parametros
 V ,COLORMAPOPIMAGE,org.weasis.core.api.image.op.RectifyUShortToShortDataOpImage,computeRect,13,2,5,3,Muitos Parametros
 V ,JPANEL,org.weasis.core.ui.pref.ScreenPrefView,computeScaleFactor,43,8,15,0,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.image.op.MeanCollectionZprojection,computeRectDouble,48,8,10,3,Alto Acoplamento Efferent
 V ,[MEDIAREADER],org.weasis.imageio.codec.ImageElementIO,uncompress,18,7,9,2,Muitos Desvios
" A, D, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.area.PolygonGraphic,getClosedPathSegments,53,11,13,1,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.viewer2d.PRManager,applyAspectRatio,15,4,4,3,Muitos Parametros
" A, V, X ",MEDIAELEMENT,org.weasis.dicom.codec.DicomSpecialElement,getRejectionKoSpecialElement,22,7,8,4,Muitos Parametros
 V ,PROPERTIES,org.weasis.core.api.service.WProperties,resetProperty,14,6,3,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.explorer.pr.PrGraphicUtil,buildCompoundGraphic,82,29,23,6,Alto Acoplamento Efferent
 V ,JLIST,org.weasis.base.explorer.list.impl.JIThumbnailList,buidContexMenu,44,4,10,1,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.codec.utils.SplittingModalityRules,match,37,12,10,1,Metodo Longo
 V ,POINT2D,org.weasis.core.ui.model.utils.bean.PanPoint,equals,25,8,3,1,Muitos Desvios
 V ,DIALOG,org.weasis.dicom.explorer.print.DicomPrintDialog,printButtonActionPerformed,34,5,15,1,Muitos Desvios
" A, V, X ",IMAGEREADER,org.weasis.image.jni.NativeImageReader,createDataBuffer,47,11,12,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.acquire.explorer.util.ImageFileHelper,openImageFileChooser,32,2,0,1,Metodo Longo
 V ,[NATIVECODEC],org.weasis.jpeg.internal.JpegCodec,compress,48,13,13,3,Muitos Parametros
" A, R, V, X ",JPANEL,org.weasis.dicom.viewer2d.dockable.ImageTool,getSlicePanel,39,2,18,0,Alto Acoplamento Efferent
" A, R, V, X ",[OPTION],org.weasis.core.api.command.Options,parseSpec,45,16,8,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,writeStreamWithIOException,14,3,9,2,Alto Acoplamento Efferent
 V ,JPANEL,org.weasis.dicom.viewer2d.dockable.DisplayTool,sendPropertyChangeEvent,5,2,6,3,Muitos Parametros
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,updatePreset,23,7,10,2,Muitos Desvios
" A, D, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.angle.OpenAngleToolGraphic,updateTool,57,22,5,0,Metodo Longo
 V ,JPANEL,org.weasis.core.ui.editor.image.dockable.MeasureTool,buildIconPanel,41,8,19,5,Muitos Desvios
" A, V, X ",JPANEL,org.weasis.acquire.explorer.gui.control.AcquirePublishPanel,publishDirDicom,35,8,14,2,Alto Acoplamento Efferent
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,replaceSeries,25,4,9,3,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.codec.utils.DicomMediaUtils,getIntPixelValue,30,17,9,4,Alto Acoplamento Efferent
 V ,TAGW,org.weasis.dicom.codec.TagD,readTags,44,8,11,0,Muitos Desvios
" A, R, D, V, X ",DIALOG,org.weasis.core.ui.util.PrintDialog,initComponents,77,2,17,1,Alto Acoplamento Efferent
" A, V ",UNDEFINED,org.weasis.core.api.image.op.MeanCollectionZprojection,computeRectUShort,48,8,12,3,Alto Acoplamento Efferent
 V ,JSCROLLPANE,org.weasis.dicom.sr.SRView,closingSeries,23,6,5,1,Muitos Desvios
" A, V ",UNDEFINED,org.weasis.dicom.explorer.DicomSorter,compare,118,54,12,2,Alto Acoplamento Efferent
" A, R, V, X ",TAGW,org.weasis.dicom.codec.TagD,readValue,102,26,19,1,Metodo Longo
 V ,[OPTION],org.weasis.core.api.command.Options,parseSpec,45,16,8,2,Metodo Longo
" A, V, X ",JLABEL,org.weasis.core.api.media.data.SeriesThumbnail,drawOverIcon,50,11,9,5,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.codec.geometry.LocalizerPoster,getCornersOfSourceRectangleInSourceSpace,20,1,5,5,Muitos Parametros
 V ,[NATIVECODEC],org.weasis.jpeg.internal.CharlsCodec,compress,67,17,11,3,Muitos Parametros
 V ,POINTOPIMAGE,org.weasis.core.api.image.op.ThresholdToBinOpImage,byteLoop,30,8,8,3,Muitos Desvios
 V ,JTABBEDPANE,org.weasis.dicom.explorer.DicomFieldsView,highlight,26,5,10,1,Metodo Longo
" A, R, V, X ",JPANEL,org.weasis.acquire.explorer.gui.central.meta.panel.AcquireMetadataPanel,getTableCellEditorComponent,47,9,18,5,Alto Acoplamento Efferent
" A, V, X ",MODEL,org.weasis.dicom.explorer.DicomModel,removeSpecialElement,34,10,7,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.viewer2d.mpr.SeriesBuilder,createMissingSeries,163,37,43,3,Metodo Longo
" A, V, X ",UNDEFINED,org.weasis.dicom.viewer2d.mip.MipPopup,init,106,13,24,0,Muitos Desvios
 V ,JTABBEDPANE,org.weasis.dicom.explorer.DicomFieldsView,init,44,3,0,0,Metodo Longo
" A, R, D, V, X ",IMAGEWRITER,org.weasis.image.jni.NativeImageWriter,formatInputDataBuffer,158,42,17,5,Alto Acoplamento Efferent
" A, D, V, X ",ACTION,org.weasis.core.api.gui.util.ActionW,getCustomCursor,11,2,10,4,Muitos Parametros
 V ,JTABBEDPANE,org.weasis.dicom.explorer.DicomFieldsView,displayHeader,20,4,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.launcher.AutoProcessor,loadTranslationBundle,44,12,11,3,Muitos Parametros
 V ,[PRINTABLE],org.weasis.core.ui.util.ImagePrint,print,28,6,10,0,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.codec.display.PresetWindowLevel,getPresetListByModality,37,7,13,0,Muitos Desvios
" A, V, X ",JPANEL,org.weasis.core.ui.editor.image.CalibrationView,initialize,28,5,15,0,Alto Acoplamento Efferent
 V ,VIEW,org.weasis.base.viewer2d.EventManager,getZoomMenu,17,5,7,1,Muitos Desvios
" A, V, X ",JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,getPixelInfo,42,12,15,1,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.explorer.LocalImport,browseImgFile,29,7,7,0,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.codec.utils.DicomImageUtils,setWindowLevelLogarithmicLut,28,9,6,8,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.weasis.launcher.WeasisLauncher,launch,149,31,30,1,Muitos Desvios
" A, R, D, V, X ",IMAGEREADER,org.weasis.image.jni.NativeImageReader,createColorModel,50,18,10,6,Muitos Parametros
" A, V, X ",MEDIASERIESGROUPNODE,org.weasis.dicom.codec.DicomSeries,loadArrays,32,10,11,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.explorer.CheckTreeModel,getToolTipText,29,6,11,0,Alto Acoplamento Efferent
" A, V ",UNDEFINED,org.weasis.core.api.image.op.MeanCollectionZprojection,computeRectInt,48,8,11,3,Metodo Longo
 V ,JPANEL,org.weasis.dicom.explorer.LocalExport,buildPath,24,6,7,5,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.codec.utils.SplittingRules,readModality,25,7,5,2,Metodo Longo
" A, V, X ",UNDEFINED,org.weasis.dicom.codec.utils.SplittingModalityRules,match,37,12,10,1,Muitos Desvios
" A, V, X ",UNDEFINED,org.weasis.core.api.image.util.BasicHist,getStatistics,43,11,6,3,Muitos Desvios
 V ,IMAGEREADER,org.weasis.jpeg.NativeJPEGImageReader,nativeDecode,33,7,13,3,Muitos Parametros
 V ,[NATIVECODEC],org.weasis.jpeg.internal.CharlsCodec,setParameters,14,5,3,2,Muitos Desvios
 V ,TEST,org.weasis.core.ui.test.utils.ModelListHelper,mockImage,17,5,7,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.openjpeg.cpp.openjpeg,opj_read_tile_header,0,1,4,10,Muitos Parametros
" A, R, D, V, X ",ENTITY,org.weasis.acquire.explorer.core.bean.SeriesGroup,compareTo,43,22,2,1,Muitos Desvios
 V ,VIEW,org.weasis.base.viewer2d.EventManager,getSliderPreference,6,2,4,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.dicom.viewer2d.mip.MipPopup,getThickness,26,5,17,1,Muitos Desvios
" A, R, V, X ",JCOMPONENT,org.weasis.dicom.viewer2d.View2d,buildContexMenu,75,13,22,1,Metodo Longo
 V ,UNDEFINED,org.weasis.dicom.codec.display.ModalityView,readModality,23,8,5,2,Metodo Longo
" A, V, X ",JTABBEDPANE,org.weasis.dicom.explorer.DicomFieldsView,keyTyped,2,1,14,1,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.weasis.base.ui.gui.WeasisWin,importData,55,12,14,1,Alto Acoplamento Efferent
 V ,VIEW,org.weasis.dicom.sr.SRFactory,createSeriesViewer,23,6,8,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.weasis.openjpeg.cpp.openjpeg,opj_decode_tile_data,0,1,4,5,Muitos Parametros
" A, V, X ",JCOMPONENT,org.weasis.dicom.viewer2d.View2d,computeCrosslines,46,14,13,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.launcher.WeasisLauncher,getGeneralProperty,19,6,5,6,Muitos Desvios
" A, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.angle.FourPointsAngleToolGraphic,computeMeasurements,19,9,13,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.acquire.utils.SwingHelper,setSliderLabelValues,24,5,8,2,Metodo Longo
 V ,[NATIVECODEC],org.weasis.jpeg.internal.JpegCodec,decompress,40,12,13,2,Metodo Longo
 V ,IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,setDicomSpecialType,18,5,5,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.explorer.pr.PrSerializer,getModelForSerialization,19,6,5,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.acquire.utils.SwingHelper,setSliderLabelValues,24,5,8,2,Muitos Desvios
 V ,[CODEC],org.weasis.imageio.codec.ImageioCodec,getMediaIO,6,2,5,3,Muitos Parametros
 V ,MEDIAELEMENT,org.weasis.core.api.media.data.ImageElement,startImageLoading,34,8,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.gui.util.GeomUtil,getColinearPointWithLength,6,3,3,3,Muitos Parametros
" A, V ",JPANEL,org.weasis.dicom.explorer.DicomExplorer,createThumbnail,25,4,12,3,Alto Acoplamento Efferent
" A, R, D, V, X ",VIEW,org.weasis.base.viewer2d.EventManager,updateComponentsListener,82,19,25,1,Metodo Longo
 V ,UNDEFINED,org.weasis.core.ui.model.utils.algo.BlobAnalyse2D,computePerimeter,27,6,3,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.acquire.explorer.util.ImageInfoHelper,calculateRatio,16,2,11,2,Alto Acoplamento Efferent
" A, R, V, X ",JLABEL,org.weasis.core.api.media.data.SeriesThumbnail,drawOverIcon,50,11,9,5,Muitos Parametros
 V ,DIALOG,org.weasis.dicom.explorer.DicomExport,initializePages,28,6,17,0,Muitos Desvios
 V ,TAGW,org.weasis.dicom.codec.TagD,equals,24,8,4,1,Muitos Desvios
 V ,DIALOG,org.weasis.dicom.explorer.DicomExport,exportSelection,21,5,6,1,Muitos Desvios
 V ,JCOMPONENT,org.weasis.dicom.viewer2d.View2d,getSliceOrientation,23,8,10,0,Alto Acoplamento Efferent
 V ,[OPMANAGER],org.weasis.core.api.image.SimpleOpManager,removeImageOperationAction,13,6,5,1,Muitos Desvios
" A, D, V, X ",MODEL,org.weasis.core.api.explorer.model.AbstractFileModel,close,38,13,10,1,Muitos Desvios
 V ,JLABEL,org.weasis.core.api.gui.util.TableHeaderRenderer,getTableCellRendererComponent,34,9,10,6,Alto Acoplamento Efferent
 V ,SERVICE,org.weasis.dicom.viewer2d.internal.Activator,start,13,2,9,1,Alto Acoplamento Efferent
 V ,ADAPTER,org.weasis.core.ui.editor.image.PannerListener,keyPressed,14,5,2,1,Muitos Desvios
 V ,MEDIAELEMENT,org.weasis.dicom.codec.DicomImageElement,pixel2mLUT,13,5,6,3,Muitos Parametros
