Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
" A, R, D, V, X ",SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getSummaries,49,11,15,1,Alto Acoplamento Efferent
" A, V, X ",[MEASUREMENTHANDLER| INITIALIZABLE],org.phenotips.measurements.internal.AbstractMeasurementHandler,valueToPercentile,5,2,4,4,Muitos Parametros
" D, V ",TEST,org.phenotips.data.script.PacientSpecificityScriptServiceTest,getScoreWithFeaturesForwardsToService,28,4,11,0,Alto Acoplamento Efferent
" D, V ",TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,getCollaborators,25,1,11,0,Alto Acoplamento Efferent
 V ,SERVICE,org.phenotips.solr.HPOScriptService,getAllAncestorsAndSelfIDs,21,5,8,1,Muitos Desvios
 V ,CONTROLLER,org.phenotips.data.internal.controller.VersionsController,load,12,2,9,1,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.groups.internal.listeners.GroupSetupEventListener,setMembers,4,1,4,3,Muitos Parametros
 V ,VIEW,org.phenotips.data.internal.NonStandardFeatureCategoryUpdater,onEvent,23,8,9,3,Muitos Parametros
 V ,CONTROLLER,org.phenotips.data.internal.controller.DatesController,writeJSON,14,5,9,3,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,prenatalPerinatalHistoryHeader,48,8,12,1,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,medicalHistoryBody,25,8,11,1,Metodo Longo
 V ,TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getPhenotypeMappingWithExceptions,24,1,15,0,Metodo Longo
 V ,VIEW,org.phenotips.integration.lims247.internal.LimsSynchronizationEventListener,notifyServer,6,2,6,3,Muitos Parametros
 V ,VIEW,org.phenotips.data.internal.NonStandardFeatureCategoryUpdater,onEvent,23,8,9,3,Alto Acoplamento Efferent
" D, V ",CONTROLLER,org.phenotips.data.internal.controller.ContactInformationController,writeJSON,22,9,6,3,Muitos Desvios
 V ,UNDEFINED,org.phenotips.tools.PropertyDisplayer,generateSection,7,1,6,3,Muitos Parametros
 V ,UNDEFINED,org.phenotips.export.internal.ConversionHelpers,featureSetUp,21,4,10,3,Muitos Parametros
 V ,DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,getCookieDomain,16,5,4,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.phenotips.export.internal.Styler,extendStyleVertically,39,13,9,2,Muitos Desvios
 V ,SERVICE,org.phenotips.security.authorization.ModularRightServiceImpl,checkAccess,10,5,9,3,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.groups.internal.DefaultGroupManagerTest,getGroupsForUser,42,1,14,0,Alto Acoplamento Efferent
" A, V, X ",XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,isContextDoc,7,3,4,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.phenotips.tools.PropertyDisplayer,replaceOtherWithTopSections,59,11,21,1,Metodo Longo
 V ,SERVICE,org.phenotips.solr.AbstractSolrScriptService,search,39,10,10,1,Metodo Longo
 V ,SERVICE,org.phenotips.integration.lims247.Lims247AuthServiceImpl,checkLocalToken,22,3,8,3,Metodo Longo
 V ,ENTITY,org.phenotips.solr.SuggestedPhenotype,equals,24,8,4,1,Metodo Longo
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,getAnnotationColumnName,45,8,12,3,Muitos Desvios
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,isCorrectVCF,18,6,9,3,Muitos Parametros
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getAllSections,57,1,16,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,isNormalBody,15,5,9,1,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,getAccessLevelWithSpecifiedCollaborator,27,1,14,0,Metodo Longo
 V ,[RECEIVEPATIENTDATA],org.phenotips.data.receive.internal.DefaultReceivePatientData,getPatientURL,28,7,7,0,Muitos Desvios
 V ,CONTROLLER,org.phenotips.data.internal.controller.AbstractComplexController,load,30,8,17,1,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.Styler,style,80,16,11,3,Alto Acoplamento Efferent
" A, V, X ",ABSTRACTMEASUREMENTHANDLER,org.phenotips.measurements.internal.BMIMeasurementHandler,valueToStandardDeviation,3,1,3,4,Muitos Parametros
 V ,TEST,org.phenotips.data.events.internal.PatientDeletingEventSourceTest,firesPatientDeletingEventsWhenPatientDocumentsAreDeleted,25,1,16,0,Metodo Longo
 V ,ABSTRACTFORMELEMENT,org.phenotips.tools.FormField,generateLabel,3,1,2,3,Muitos Parametros
 V ,[RECEIVEPATIENTDATA],org.phenotips.data.receive.internal.DefaultReceivePatientData,getConfiguration,38,6,11,0,Muitos Desvios
" A, D, V, X ",TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessTest,hasAccessLevelForOtherUser,17,1,12,0,Alto Acoplamento Efferent
 V ,[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,loadDisorders,12,5,7,2,Muitos Desvios
 V ,VIEW,org.phenotips.data.internal.PatientExtendedPhenotypeUpdater,onEvent,10,2,4,3,Muitos Parametros
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,uploadVCF,33,7,13,1,Metodo Longo
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,patientInfoHeader,30,5,9,1,Alto Acoplamento Efferent
 V ,ABSTRACTUSERMANAGER,org.xwiki.users.internal.WikiUserManager,getUser,16,6,7,2,Muitos Desvios
" A, V, X ",[MEASUREMENTHANDLER| INITIALIZABLE],org.phenotips.measurements.internal.AbstractMeasurementHandler,percentileToValue,12,4,4,4,Muitos Parametros
 V ,DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,rememberLogin,39,9,7,4,Muitos Desvios
 V ,UNDEFINED,org.phenotips.obo2solr.ParameterPreparer,getInputFileHandler,24,4,9,1,Alto Acoplamento Efferent
" A, V, X ",PERSISTENCE,org.phenotips.data.securestorage.internal.DefaultSecureStorageManager,storeRemoteLoginData,15,2,5,4,Muitos Parametros
 V ,TREEMAP,org.phenotips.hpoa.utils.maps.AbstractNumericValueMap,compare,11,5,2,2,Muitos Desvios
 V ,UNDEFINED,org.phenotips.tools.PropertyDisplayer,generateSubsection,23,5,9,3,Muitos Parametros
 V ,UNDEFINED,org.phenotips.obo2solr.SolrUpdateGenerator,transform,69,14,18,3,Muitos Parametros
" D, V ",TEST,org.phenotips.measurements.internal.BMITest,testValueComputation,36,1,2,0,Metodo Longo
 V ,TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,nullXPropertiesDontCauseErrorsWhenSearchingCategories,24,1,10,0,Metodo Longo
 V ,CONTROLLER,org.phenotips.data.internal.controller.AbstractSimpleController,writeJSON,19,8,7,3,Muitos Desvios
 V ,VIEW,org.phenotips.groups.internal.listeners.GroupCleanupEventListener,onEvent,17,4,8,3,Muitos Parametros
 V ,[RECEIVEPATIENTDATA],org.phenotips.data.receive.internal.DefaultReceivePatientData,checkUserToken,18,6,5,4,Muitos Desvios
 V ,VIEW,org.phenotips.groups.internal.listeners.GroupSetupEventListener,setRights,6,1,4,3,Muitos Parametros
" A, V, X ",[ONTOLOGYTERM],org.phenotips.ontology.internal.solr.SolrOntologyTerm,processAncestorsAtDistance,19,5,7,4,Muitos Parametros
" A, V, X ",CONTROLLER,org.phenotips.data.internal.controller.GlobalQualifiersController,load,21,5,12,1,Alto Acoplamento Efferent
" D, V ",TEST,org.phenotips.groups.internal.DefaultGroupManagerTest,getGroupsForUser,42,1,14,0,Metodo Longo
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,hasVCF,37,5,12,1,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,medicalHistoryBody,25,8,11,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.ConversionHelpers,sortFeaturesBySection,23,8,9,1,Alto Acoplamento Efferent
 V ,CONTROLLER,org.phenotips.data.internal.controller.GeneListController,load,24,6,15,1,Muitos Desvios
 V ,SERVICE,org.phenotips.integration.lims247.script.PhenoTipsTokenAuthenticatorScriptService,isTokenValid,23,5,8,2,Metodo Longo
 V ,ABSTRACTPHENOTIPSONTOLOGYPROPERTY,org.phenotips.data.internal.PhenoTipsFeature,findMetadataObject,16,9,6,1,Muitos Desvios
 V ,VIEW,org.phenotips.groups.internal.listeners.GroupSetupEventListener,onEvent,24,4,8,3,Muitos Parametros
 V ,DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,getValidationHash,39,7,11,3,Muitos Desvios
 V ,BGRAPH,org.phenotips.hpoa.annotation.GeneHPOAnnotations,load,43,10,15,1,Metodo Longo
 V ,LINKEDHASHMAP,org.phenotips.obo2solr.TermData,expandTermCategories,27,7,5,1,Metodo Longo
 V ,VIEW,org.phenotips.data.permissions.internal.RightsUpdateEventListener,updateDefaultRights,17,5,4,2,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,prenatalPhenotypeHeader,41,6,8,0,Metodo Longo
 V ,TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,nullMetadataObjectsDontCauseErrors,21,1,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getAllSections,57,1,16,0,Metodo Longo
 V ,UNDEFINED,org.phenotips.tools.PropertyDisplayer,generateSubsection,23,5,9,3,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.script.PacientSpecificityScriptServiceTest,getScoreWithFeaturesForwardsToService,28,4,11,0,Metodo Longo
" A, R, V, X ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R50291PhenoTips481DataMigration,doInHibernate,37,6,14,1,Alto Acoplamento Efferent
" A, D, V, X ",TEST,org.phenotips.data.internal.controller.ContactInformationControllerTest,loadWithGroupOwner,26,1,12,0,Alto Acoplamento Efferent
" A, V, X ",[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,makeCondition,13,2,6,4,Muitos Parametros
 V ,UNDEFINED,org.phenotips.obo2solr.ParameterPreparer,getInputFileHandler,24,4,9,1,Metodo Longo
 V ,[DATATYPEMIGRATOR],org.phenotips.storage.migrators.internal.AbstractDataTypeMigrator,migrate,28,8,7,0,Muitos Desvios
 V ,XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,createURL,34,8,7,7,Muitos Desvios
 V ,VIEW,org.phenotips.data.indexing.internal.PatientEventListener,onEvent,9,3,4,3,Muitos Parametros
 V ,UNDEFINED,org.phenotips.tools.PropertyDisplayer,prepareMetaData,32,10,10,0,Metodo Longo
 V ,TREEMAP,org.phenotips.hpoa.utils.maps.AbstractCollectionMap,compare,11,5,2,2,Muitos Desvios
 V ,SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getMatches,21,6,9,3,Alto Acoplamento Efferent
" A, R, D, V, X ",XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,createAttachmentRevisionURL,3,1,3,7,Muitos Parametros
" A, D, V, X ",[DATAREADER],org.phenotips.storage.migrators.internal.HibernateAttachmentsReader,next,15,2,12,0,Alto Acoplamento Efferent
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54591PhenoTips952DataMigration,doInHibernate,32,6,14,1,Metodo Longo
 V ,SERVICE,org.phenotips.measurements.MeasurementsScriptService,compare,14,5,4,2,Muitos Desvios
 V ,VIEW,org.phenotips.groups.internal.listeners.GroupSetupEventListener,onEvent,24,4,8,3,Metodo Longo
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,disordersBody,46,11,11,1,Metodo Longo
 V ,VIEW,org.phenotips.data.internal.DeprecatedPhenotypeUpdaterEventListener,onEvent,27,6,13,3,Muitos Parametros
" D, V ",TEST,org.phenotips.ontology.internal.GeneNomenclatureTest,countFetchesFromRemoteServer,17,1,11,0,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.integration.lims247.internal.RemoteSynchronizationEventListener,deleteData,21,4,10,2,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,testPositivePropertiesNormalBehavior,67,1,16,0,Metodo Longo
 V ,TEST,org.phenotips.groups.internal.listeners.GroupCleanupEventListenerTest,onEventWithExceptions,18,1,9,0,Alto Acoplamento Efferent
 V ,SERVICE,org.phenotips.integration.lims247.Lims247AuthServiceImpl,checkLocalToken,22,3,8,3,Muitos Parametros
 V ,ABSTRACTPHENOTIPSONTOLOGYPROPERTY,org.phenotips.data.internal.PhenoTipsFeature,toJSON,34,10,10,0,Metodo Longo
" D, V ",TEST,org.phenotips.configuration.internal.global.DefaultRecordSectionTest,toStringTest,48,1,11,0,Alto Acoplamento Efferent
 V ,[AUTHORIZATIONMODULE],org.phenotips.security.authorization.internal.BaseAuthorizationModule,hasAccess,7,2,5,3,Muitos Parametros
" A, R, V, X ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54090PhenoTips713DataMigration,doInHibernate,29,4,15,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,documentInfoHeader,29,5,9,1,Metodo Longo
 V ,TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,nullXPropertiesDontCauseErrorsWhenSearchingCategories,24,1,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getEnabledSectionsWithNoOverride,51,1,15,0,Alto Acoplamento Efferent
 V ,[MEASUREMENTSCHARTCONFIGURATIONSFACTORY],org.phenotips.measurements.internal.DefaultMeasurementsChartConfigurationsFactory,getStringSetting,7,2,2,3,Muitos Parametros
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.permissions.internal.R54590PhenoTips931DataMigration,doInHibernate,35,6,15,1,Muitos Desvios
 V ,PERSISTENCE,org.phenotips.data.securestorage.internal.DefaultSecureStorageManager,storeLocalLoginToken,14,2,5,3,Muitos Parametros
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getEnabledFieldNames,133,1,15,0,Metodo Longo
 V ,CONTROLLER,org.phenotips.data.internal.controller.GeneListController,writeJSON,19,6,7,3,Muitos Parametros
 V ,SERVICE,org.phenotips.hpoa.PhenotypeMappingScriptService,getInputFileHandler,22,5,10,2,Metodo Longo
 V ,VIEW,org.phenotips.ontology.listeners.PatientOntologyVersionRecorder,onEvent,32,8,12,3,Metodo Longo
 V ,VIEW,org.phenotips.data.events.internal.PatientDeletingEventSource,onEvent,17,6,9,3,Muitos Parametros
 V ,[RECEIVEPATIENTDATA],org.phenotips.data.receive.internal.DefaultReceivePatientData,getSourceServerConfiguration,16,3,9,2,Alto Acoplamento Efferent
" A, R, D, V, X ",CONTROLLER,org.phenotips.data.internal.controller.APGARController,load,21,5,13,1,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.phenotips.tools.PropertyDisplayer,generateData,11,4,4,4,Muitos Parametros
 V ,[PATIENTACCESSHELPER],org.phenotips.data.permissions.internal.DefaultPatientAccessHelper,getCollaborators,32,8,16,1,Muitos Desvios
 V ,SERVICE,org.phenotips.ontology.internal.solr.AbstractSolrOntologyService,getTerms,23,6,11,1,Alto Acoplamento Efferent
" A, V, X ",[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,getAnnotationColumnName,45,8,12,3,Alto Acoplamento Efferent
 V ,[PATIENTACCESSHELPER],org.phenotips.data.permissions.internal.DefaultPatientAccessHelper,getOwner,11,5,7,1,Muitos Desvios
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,getPatientVariants,40,4,14,1,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,getAccessLevelWithSpecifiedCollaborator,27,1,14,0,Alto Acoplamento Efferent
 V ,SERVICE,org.phenotips.data.push.internal.DefaultPushPatientService,parseJSONArrayIntoSet,17,5,6,1,Muitos Desvios
 V ,[PATIENTACCESSHELPER],org.phenotips.data.permissions.internal.DefaultPatientAccessHelper,getAccessLevel,32,6,14,2,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.DefaultRecordConfigurationManagerTest,getActiveConfigurationWithBoundConfiguration,26,1,15,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.phenotips.export.internal.DataToCellConverter,prenatalPhenotypeBody,91,23,17,1,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getEnabledFieldNames,120,1,14,0,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getEnabledSections,56,1,16,0,Alto Acoplamento Efferent
" A, D, V, X ",TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,nullCategoryObjectsDontCauseErrors,23,1,12,0,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.integration.lims247.internal.LimsSynchronizationEventListener,onEvent,21,7,10,3,Alto Acoplamento Efferent
 V ,XWIKIDEFAULTPLUGIN,com.xpn.xwiki.plugin.skinx.AbstractSkinExtensionPlugin,use,4,1,3,3,Muitos Parametros
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54592PhenoTips868DataMigration,doInHibernate,32,7,15,1,Metodo Longo
 V ,UNDEFINED,org.phenotips.export.internal.ConversionHelpers,getCategoriesFromOntology,10,5,7,1,Muitos Desvios
 V ,[DATAWRITER],org.phenotips.storage.migrators.internal.FilesystemAttachmentsWriter,storeEntity,22,4,4,1,Metodo Longo
 V ,TEST,org.phenotips.security.authorization.ModularRightServiceImplTest,setupMocks,22,1,6,0,Metodo Longo
" D, V ",SERVICE,org.phenotips.solr.OmimScriptService,getDifferentialPhenotypes,43,11,21,3,Metodo Longo
 V ,TREEMAP,org.phenotips.hpoa.ontology.TermData,addTo,15,6,3,2,Muitos Desvios
 V ,PERSISTENCE,org.phenotips.data.internal.PhenoTipsPatientRepository,createNewPatient,45,7,16,1,Muitos Desvios
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R52090PhenoTips633DataMigration,doInHibernate,29,4,15,1,Metodo Longo
 V ,SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getName,21,5,6,1,Muitos Desvios
" A, R, D, V, X ",SERVICE,org.phenotips.ontology.internal.solr.HumanPhenotypeOntology,index,33,7,16,1,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.groups.internal.listeners.GroupSetupEventListenerTest,onEventWithExceptions,20,1,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",CONTROLLER,org.phenotips.data.internal.controller.AbstractComplexController,load,30,8,17,1,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.data.events.internal.PatientDeletedEventSource,onEvent,14,5,8,3,Muitos Parametros
" A, V, X ",[PUSHPATIENTDATA],org.phenotips.data.push.internal.DefaultPushPatientData,generateRequestData,14,2,5,4,Muitos Parametros
 V ,TEST,org.xwiki.users.internal.MetaUserManagerTest,managerIterationWithNoResultsAndNoDefaultValue,18,1,10,0,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.internal.controller.ContactInformationControllerTest,loadWithUserOwner,23,1,9,0,Metodo Longo
" A, D, V, X ",TEST,org.phenotips.ontology.internal.GeneNomenclatureTest,testQueryBuilder,27,1,12,0,Alto Acoplamento Efferent
" D, V ",TEST,org.phenotips.tools.PropertyDisplayerTest,testDisplayOutputsHiddenEmptyValues,44,1,19,0,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordSectionTest,getEnabledElements,64,1,15,0,Metodo Longo
 V ,SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getNames,24,5,8,1,Muitos Desvios
 V ,SERVICE,org.phenotips.ontology.internal.GeneNomenclature,processQueryPart,46,10,12,3,Muitos Parametros
 V ,VIEW,org.phenotips.data.permissions.internal.RightsUpdateEventListener,onEvent,12,1,9,3,Muitos Parametros
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getPhenotypeMappingWithNoConfiguration,24,1,16,0,Alto Acoplamento Efferent
" D, V ",[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,updateFromJSON,30,6,12,1,Muitos Desvios
 V ,TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessTest,getAccessLevelWithGuestUser,13,1,9,0,Alto Acoplamento Efferent
" A, V, X ",DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,rememberLogin,39,9,7,4,Muitos Parametros
 V ,DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,getRememberedUsername,12,5,4,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.phenotips.tools.PropertyDisplayer,replaceOtherWithTopSections,59,11,21,1,Alto Acoplamento Efferent
 V ,DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,getValidationHash,39,7,11,3,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,getCollaborators,25,1,11,0,Metodo Longo
 V ,SERVICE,org.phenotips.solr.AbstractSolrScriptService,search,39,10,10,1,Alto Acoplamento Efferent
" A, R, V, X ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54091PhenoTips712DataMigration,doInHibernate,29,4,15,1,Alto Acoplamento Efferent
 V ,SERVICE,org.phenotips.solr.OmimScriptService,getDifferentialPhenotypes,43,11,21,3,Muitos Parametros
 V ,TEST,org.phenotips.data.internal.MonarchPatientScorerTest,getScoreWithNoResponseReturnsNegative1,11,1,10,0,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.configuration.internal.DefaultRecordConfigurationManagerTest,getActiveConfigurationWithExceptionsOnSecondTry,15,1,10,0,Alto Acoplamento Efferent
" A, V, X ",XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,addFileName,9,2,4,4,Muitos Parametros
" D, V ",TEST,org.phenotips.data.test.ui.PatientRecordTest,testingMeasurements,33,1,3,0,Metodo Longo
 X ,ENTITY,org.phenotips.data.securestorage.PatientPushedToInfo,setRemotePatientID,3,1,2,1,Muitos Parametros
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,getProjectID,26,4,9,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.DefaultRecordSectionTest,getAllElements,50,2,13,0,Metodo Longo
 V ,LINKEDHASHMAP,org.phenotips.obo2solr.maps.AbstractCollectionMap,compare,11,5,3,2,Muitos Desvios
" A, R, V, X ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54592PhenoTips868DataMigration,doInHibernate,32,7,15,1,Alto Acoplamento Efferent
" A, V, X ",SERVICE,org.phenotips.integration.lims247.Lims247RightServiceImpl,checkAccess,20,7,12,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,disordersHeaders,34,6,11,1,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.data.permissions.internal.RightsUpdateEventListener,getCollaborators,26,8,13,1,Metodo Longo
 V ,UNDEFINED,org.phenotips.export.internal.DataCell,addStyles,14,5,3,1,Muitos Desvios
 V ,ABSTRACTPREDICTOR,org.phenotips.hpoa.prediction.ICPredictor,asymmetricPhenotypeSimilarity,14,5,3,2,Muitos Desvios
" A, R, D, V, X ",TEST,org.phenotips.data.events.internal.PatientCreatedEventSourceTest,firesPatientCreatedAndChangedEventsWhenNewPatientDocumentsAreCreated,27,1,17,0,Alto Acoplamento Efferent
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54593PhenoTips949DataMigration,doInHibernate,32,6,15,1,Metodo Longo
 V ,SERVICE,org.phenotips.security.authorization.internal.DefaultAuthorizationService,hasAccess,17,4,11,3,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,emptyQualifiersAreDiscarded,24,1,11,0,Metodo Longo
 V ,SERVICE,org.phenotips.tools.PhenotypeDisplayTools,replaceOldTerms,34,10,6,1,Metodo Longo
 V ,VIEW,org.phenotips.integration.lims247.internal.LimsSynchronizationEventListener,onEvent,21,7,10,3,Muitos Desvios
 X ,ENTITY,org.phenotips.data.securestorage.RemoteLoginData,setRemoteUserName,3,1,2,1,Muitos Parametros
" A, V, X ",[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,getReferenceIDs,27,3,12,0,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getPhenotypeMappingWithExceptions,29,1,20,0,Metodo Longo
 V ,VIEW,org.phenotips.data.internal.NonStandardFeatureCategoryUpdater,findCategoryObject,20,8,6,4,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,medicalHistoryHeader,27,5,9,1,Alto Acoplamento Efferent
" D, V ",TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,getCollaboratorsWithMultipleEntries,31,1,11,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,idBody,17,5,6,1,Muitos Desvios
" A, V, X ",VIEW,org.phenotips.ontology.listeners.PatientOntologyVersionRecorder,onEvent,32,8,12,3,Alto Acoplamento Efferent
 V ,SERVICE,org.phenotips.integration.lims247.Lims247RightServiceImpl,checkAccess,20,7,12,3,Muitos Parametros
 V ,CONTROLLER,org.phenotips.data.internal.controller.AbstractComplexController,load,30,8,17,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.phenotips.export.internal.DataToCellConverter,patientInfoBody,49,9,10,1,Metodo Longo
 V ,UNDEFINED,org.phenotips.hpoa.ontology.Node,equals,21,7,3,1,Muitos Desvios
" A, V, X ",SERVICE,org.phenotips.integration.lims247.Lims247AuthServiceImpl,checkRemoteToken,6,2,4,4,Muitos Parametros
 V ,TEST,org.phenotips.data.internal.OmimInformationContentPatientScorerTest,setup,30,1,7,0,Metodo Longo
 V ,SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getNameForId,29,9,6,1,Muitos Desvios
 V ,[MEASUREMENTSCHARTCONFIGURATIONSFACTORY],org.phenotips.measurements.internal.DefaultMeasurementsChartConfigurationsFactory,validateGrid,20,5,4,1,Muitos Desvios
 V ,DAG,org.phenotips.hpoa.ontology.AbstractOntology,load,25,6,11,1,Metodo Longo
