Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,BASEOPENMRSOBJECT,org.openmrs.Obs,getValueAsBoolean,19,7,2,0,Muitos Desvios
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,applyLogLevel,30,9,10,2,Muitos Desvios
" A, V, X ",[COMPARATOR],org.openmrs.api.db.hibernate.HibernatePatientDAO,findPatients,56,12,15,4,Muitos Parametros
 V ,SERVICE,org.openmrs.hl7.impl.HL7ServiceImpl,resolveUserId,50,11,9,1,Alto Acoplamento Efferent
 V ,ABSTRACTHANDLER,org.openmrs.obs.handler.TextHandler,getObs,29,7,12,2,Metodo Longo
" A, R, D, V, X ",TEST,org.openmrs.ObsTest,shouldGetRelatedObservations,59,1,4,0,Metodo Longo
" A, R, V, X ",STARTUPFILTER,org.openmrs.web.filter.update.UpdateFilter,authenticateAsSuperUser,107,18,11,2,Metodo Longo
" D, V ",TEST,org.openmrs.validator.OrderValidatorTest,validate_shouldFailValidationIfFieldLengthsAreNotCorrect,27,1,11,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.order.OrderUtil,checkScheduleOverlap,12,5,3,2,Muitos Desvios
" D, V ",TEST,org.openmrs.api.db.hibernate.HibernateConditionDAOTest,shouldSaveCondition,31,1,11,0,Alto Acoplamento Efferent
" A, R, V, X ",[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.DuplicateEncounterTypeNameChangeSet,execute,107,18,29,1,Metodo Longo
 V ,UNDEFINED,org.openmrs.module.web.WebModuleUtil,getFiltersForRequest,24,7,10,1,Muitos Desvios
 V ,UNDEFINED,org.openmrs.module.ModuleUtil,checkOpenmrsCoreModulesStarted,22,6,8,0,Muitos Desvios
" A, V, X ",SERVICE,org.openmrs.api.impl.PatientServiceImpl,saveCauseOfDeathObs,86,15,10,4,Muitos Parametros
 V ,UNDEFINED,org.openmrs.layout.LayoutSupport,getLayoutTemplateByDisplayName,16,6,4,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.openmrs.hl7.HL7Util,parseHL7Time,54,11,6,1,Metodo Longo
 V ,[METHODBEFOREADVICE],org.openmrs.aop.AuthorizationAdvice,before,41,15,11,3,Metodo Longo
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,storeProperties,19,4,7,3,Muitos Parametros
 V ,SERVICE,org.openmrs.api.impl.UserServiceImpl,purgeRole,12,5,5,1,Muitos Desvios
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.MigrateDrugOrderUnitsToCodedDoseUnitsChangeset,migrateUnitsToCodedValue,45,8,11,2,Alto Acoplamento Efferent
 V ,VIEW,org.openmrs.layout.name.NameTemplate,format,31,8,13,1,Metodo Longo
" D, V ",TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldFailForRevisionOrderIfAnActiveDrugOrderForTheSameConceptAndCareSettingsExists,42,1,11,0,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.PersonServiceTest,getRelationshipsByPerson_shouldFetchRelationshipsThatWereActiveDuringEffectiveDate,27,11,6,0,Metodo Longo
 V ,UNDEFINED,org.openmrs.module.ModuleUtil,openConnectionCheckRedirects,33,15,8,1,Metodo Longo
" A, R, D, V, X ",[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConceptValidatorChangeSet,runBatchUpdate,82,22,15,1,Muitos Desvios
" A, D, V ",TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldSetOrderNumberSpecifiedInTheContextIfSpecified,18,1,12,0,Alto Acoplamento Efferent
" A, V, X ",[VALIDATOR],org.openmrs.validator.PersonNameValidator,validatePersonName,25,13,7,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.openmrs.migration.MigrationHelper,importRelationships,87,17,24,3,Muitos Desvios
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernatePersonDAO,getPeople,31,7,16,3,Metodo Longo
 V ,URLCLASSLOADER,org.openmrs.util.OpenmrsClassLoader,destroyInstance,23,4,10,0,Metodo Longo
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConvertOrderersToProviders,convertOrdererToProvider,46,9,9,2,Metodo Longo
" A, R, D, V, X ",TEST,org.openmrs.validator.PatientValidatorTest,validate_shouldNotFailWhenPatientHasOnlyOneIdentifierAndItsNotPreferred,28,1,13,0,Alto Acoplamento Efferent
" A, R, D, V, X ",[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConceptValidatorChangeSet,validateAndCleanUpConcepts,154,46,24,1,Muitos Desvios
" A, D, V ",TEST,org.openmrs.api.OrderServiceTest,discontinueOrder_shouldPassForAnActiveOrderWhichIsScheduledAndNotStartedAsOfDiscontinueDateWithParamConcept,29,1,12,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.util.DatabaseUtil,populateResultsFromSQLQuery,38,7,15,4,Metodo Longo
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.PersonServiceImpl,savePersonAttributeType,39,11,10,1,Muitos Desvios
" D, V ",TEST,org.openmrs.api.OrderServiceTest,shouldSaveOrdersWithSortWeightWhenWithinAOrderGroup,34,5,10,0,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.PatientServiceImpl,mergePatients,30,2,6,2,Metodo Longo
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConceptValidatorChangeSet,execute,19,5,10,1,Muitos Desvios
" A, R, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateOrderDAO,createOrderCriteria,19,7,7,5,Muitos Parametros
 V ,TEST,org.openmrs.api.db.ConceptDAOTest,getConcepts_shouldReturnCorrectResultsIfAConceptNameContainsSameWordMoreThanOnce,30,1,11,0,Metodo Longo
 V ,TEST,org.openmrs.validator.ConceptValidatorTest,validate_shouldFailIfThereIsADuplicateUnretiredConceptNameInTheLocale,13,1,9,0,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.OrderServiceTest,shouldSetTheCorrectSortWeightWhenAddingAnOrderInOrderGroup,34,3,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",VIEW,org.openmrs.layout.name.NameTemplate,format,31,8,13,1,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.ObsServiceTest,saveObs_shouldDeleteThePreviousFileWhenAComplexObservationIsUpdatedWithANewComplexValue,28,3,16,0,Metodo Longo
 V ,TEST,org.openmrs.scheduler.SchedulerServiceTest,saveTask_shouldSaveTaskToTheDatabase,26,3,9,0,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,isConceptNameDuplicate,35,10,8,1,Metodo Longo
" A, R, V, X ",[COMPARATOR],org.openmrs.api.db.hibernate.HibernatePatientDAO,findPatients,56,12,15,4,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.PatientServiceImpl,mergeVisits,11,3,6,3,Muitos Parametros
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.OrderServiceImpl,saveOrder,50,16,11,3,Muitos Desvios
" A, V ",UNDEFINED,org.openmrs.web.test.WebTestHelper,handle,28,7,12,1,Alto Acoplamento Efferent
 V ,SERVICE,org.openmrs.api.impl.ConceptServiceImpl,ensurePreferredNameForLocale,22,7,6,1,Muitos Desvios
 V ,UNDEFINED,org.openmrs.module.ModuleFileParser,getModuleToVersionMap,20,6,8,3,Muitos Parametros
 V ,[COMPARATOR],org.openmrs.api.db.hibernate.HibernatePatientDAO,sortDuplicatePatients,25,2,0,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.util.OpenmrsUtil,deleteDirectory,33,13,5,1,Muitos Desvios
 V ,UNDEFINED,org.openmrs.util.OpenmrsClassScanner,getClassesWithAnnotation,39,8,18,1,Metodo Longo
 V ,TEST,org.openmrs.api.ConceptServiceTest,getConceptsByName_shouldReturnConceptsForSpecificCountryAndGlobalLanguageGivenLanguageAndCountryLocale,25,1,9,0,Alto Acoplamento Efferent
" D, V ",TEST,org.openmrs.patient.impl.LuhnIdentifierValidatorTest,shouldValidate,40,10,3,0,Metodo Longo
 V ,[COMPARATOR],org.openmrs.api.db.hibernate.HibernatePatientDAO,getCountOfPatients,11,2,9,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.module.ModuleFactory,requiredModulesStarted,18,7,4,1,Muitos Desvios
 V ,TEST,org.openmrs.order.OrderUtilTest,setDateStopped,22,5,6,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.openmrs.util.OpenmrsUtil,saveDocument,33,6,14,2,Alto Acoplamento Efferent
 V ,[VALIDATOR],org.openmrs.validator.UserValidator,validate,58,13,11,2,Alto Acoplamento Efferent
 V ,ONCEPERREQUESTFILTER,org.openmrs.web.filter.GZIPFilter,isCompressedRequestForPathAccepted,17,5,5,1,Muitos Desvios
" A, R, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.Concept,getShortestName,28,12,4,2,Muitos Desvios
 V ,TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldSetOrderTypeOfTestOrderToTestOrderIfNotSetAndConceptNotMapped,19,1,9,0,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.PatientServiceTest,shouldCreatePatientWithValidatedIdentifier,51,10,9,0,Alto Acoplamento Efferent
" A, R, V, X ",[VALIDATOR],org.openmrs.validator.PersonAddressValidator,validate,52,14,15,2,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldNotChangeTheAutoExpireDateIfItHasATimeComponent,15,1,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.AdministrationServiceImpl,getPresentationLocales,38,13,8,0,Muitos Desvios
" A, R, V, X ",[APPLICATION],org.openmrs.hl7.handler.ORUR01Handler,processORU_R01,136,29,35,1,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.ProgramWorkflowServiceImpl,triggerStateConversion,28,10,11,3,Muitos Parametros
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateUserDAO,hasDuplicateUsername,27,7,9,3,Metodo Longo
 V ,VIEW,org.openmrs.web.WebUtil,formatDate,32,8,10,3,Muitos Parametros
 V ,ABSTRACTHANDLER,org.openmrs.obs.handler.BinaryDataHandler,saveObs,37,7,11,1,Muitos Desvios
" A, R, V, X ",URLCLASSLOADER,org.openmrs.module.ModuleClassLoader,findResources,35,13,8,4,Muitos Desvios
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateProviderDAO,getProviders,17,5,9,5,Alto Acoplamento Efferent
 V ,SERVICE,org.openmrs.hl7.impl.HL7ServiceImpl,processHL7InQueue,39,11,10,1,Metodo Longo
" D, V ",TEST,org.openmrs.hl7.handler.ORUR01HandlerTest,processMessage_shouldCreateObsValueCodedName,13,1,11,0,Alto Acoplamento Efferent
" A, R, V, X ",STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,doGet,85,16,16,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.openmrs.util.OpenmrsUtil,startup,43,11,6,1,Muitos Desvios
" A, R, V, X ",URLCLASSLOADER,org.openmrs.module.ModuleClassLoader,getUrls,118,29,22,1,Alto Acoplamento Efferent
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.BooleanConceptChangeSet,getInt,30,6,9,2,Metodo Longo
 V ,UNDEFINED,org.openmrs.module.ModuleFactory,loadModule,25,6,6,2,Metodo Longo
 V ,TEST,org.openmrs.test.BaseContextSensitiveTest,executeLargeDataSet,22,3,10,1,Alto Acoplamento Efferent
" D, V ",BASEOPENMRSOBJECT,org.openmrs.BaseCustomizableData,setAttribute,33,8,1,1,Metodo Longo
" A, R, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.PersonName,newInstance,53,16,3,1,Metodo Longo
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,getOutFile,23,4,8,3,Muitos Parametros
 V ,TEST,org.openmrs.validator.OrderValidatorTest,validate_shouldFailValidationIfDateActivatedAfterDateStopped,14,1,9,0,Alto Acoplamento Efferent
 V ,ABSTRACTHANDLER,org.openmrs.obs.handler.ImageHandler,saveObs,36,9,9,1,Muitos Desvios
 V ,VIEW,org.openmrs.util.LocaleUtility,getDefaultLocale,28,7,7,0,Muitos Desvios
" A, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateUserDAO,createUserSearchQuery,51,15,16,4,Muitos Parametros
 V ,TEST,org.openmrs.api.impl.PatientServiceImplTest,checkPatientIdentifiers_shouldThrowMissingRequiredIdentifierGivenRequiredIdentifierTypeMissing,24,3,9,0,Alto Acoplamento Efferent
 V ,BASEOPENMRSOBJECT,org.openmrs.PersonAttribute,getHydratedObject,27,6,8,0,Muitos Desvios
 V ,TEST,org.openmrs.api.PatientServiceTest,savePatient_shouldSetThePreferredNameAddressAndIdentifierIfNoneIsSpecified,15,1,9,0,Alto Acoplamento Efferent
" D, V ",BASEOPENMRSOBJECT,org.openmrs.Obs,newInstance,38,4,1,1,Metodo Longo
" A, R, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,getConceptReferenceTerms,10,4,6,5,Muitos Parametros
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,compare,12,5,2,2,Muitos Desvios
" D, V ",ENTITY,org.openmrs.propertyeditor.ConceptSetsEditor,setAsText,39,11,11,1,Metodo Longo
 V ,BASECUSTOMIZABLEVALIDATOR,org.openmrs.validator.VisitValidator,validateStartDatetime,8,9,2,3,Muitos Desvios
" D, V ",ENTITY,org.openmrs.api.context.ContextMockHelper,revertMocks,33,8,3,0,Muitos Desvios
 V ,UNDEFINED,org.openmrs.module.ModuleFactory,updateModule,27,4,10,1,Alto Acoplamento Efferent
" A, R, V, X ",[FILTER],org.openmrs.web.filter.StartupFilter,renderTemplate,35,8,17,3,Alto Acoplamento Efferent
 V ,[SAVEHANDLER],org.openmrs.api.handler.ConceptProposalHandler,handle,17,6,4,4,Muitos Desvios
 V ,TEST,org.openmrs.validator.ConceptValidatorTest,validate_shouldFailIfThereIsADuplicateUnretiredFullySpecifiedNameInTheSameLocale,11,1,9,0,Alto Acoplamento Efferent
 V ,SERVICE,org.openmrs.api.impl.AdministrationServiceImpl,(static_block),0,8,16,0,Muitos Desvios
 V ,SERVICE,org.openmrs.notification.impl.AlertServiceImpl,saveAlert,21,7,6,1,Muitos Desvios
 V ,[APPLICATIONCONTEXTAWARE],org.openmrs.api.context.ServiceContext,getService,26,7,7,1,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateUserDAO,hasDuplicateUsername,27,7,9,3,Muitos Parametros
 V ,TEST,org.openmrs.module.web.WebModuleUtilTest,startModule_dwrModuleXmlshouldContainModuleInfo,21,5,9,0,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.LocationServiceTest,saveLocation_shouldCascadeSaveToChildLocationFromLocation,26,1,3,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.util.OpenmrsUtil,parse,91,20,36,2,Muitos Desvios
" A, R, D, V, X ",PERSONVALIDATOR,org.openmrs.validator.PatientValidator,validate,31,11,11,2,Muitos Desvios
" D, V ",TEST,org.openmrs.api.EncounterServiceTest,saveEncounter_shouldOnlyCascadeTheObsdatetimesToObsWithDifferentInitialObsdatetimes,36,7,7,0,Metodo Longo
" A, V, X ",[UNRETIREHANDLER],org.openmrs.api.handler.BaseUnretireHandler,handle,8,4,4,4,Muitos Parametros
 V ,SERVICE,org.openmrs.api.impl.PersonServiceImpl,combineAttributes,16,5,6,3,Muitos Desvios
 V ,TEST,org.openmrs.api.OpenmrsServiceTest,shouldCheckThatAMethodIsNotRolledBackInCaseOfAnErrorInAnotherInvokedInsideIt,24,2,12,0,Metodo Longo
 V ,TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldDiscontinuePreviousOrderIfItIsNotAlreadyDiscontinued,27,1,9,0,Alto Acoplamento Efferent
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.MigrateDrugOrderFrequencyToCodedOrderFrequencyChangeset,migrateFrequenciesToCodedValue,44,8,10,2,Alto Acoplamento Efferent
 V ,[INTERCEPTOR],org.openmrs.api.db.hibernate.ChainingInterceptor,findDirty,21,7,10,6,Alto Acoplamento Efferent
" D, V ",TEST,org.openmrs.hl7.handler.ORUR01HandlerTest,parseObs_shouldAddCommentsToAnObservationGroup,15,4,11,0,Alto Acoplamento Efferent
" A, R, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.Allergy,hasSameValues,42,16,3,1,Muitos Desvios
 V ,TEST,org.openmrs.util.OpenmrsUtilTest,openmrsDateFormat_shouldNotAllowDatesWithInvalidDaysOrMonths,30,5,5,0,Metodo Longo
 V ,[APPLICATION],org.openmrs.hl7.handler.ORUR01Handler,tsToDate,12,6,6,1,Muitos Desvios
 V ,[SAVEHANDLER],org.openmrs.api.handler.PersonNameSaveHandler,handle,14,5,4,4,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.ConceptServiceImpl,getCountOfConcepts,7,5,9,8,Muitos Desvios
 V ,SERVICE,org.openmrs.hl7.impl.HL7ServiceImpl,getUuidFromIdentifiers,14,5,6,1,Muitos Desvios
" A, R, V, X ",[FILTER],org.openmrs.web.filter.StartupFilter,getToolContext,30,4,13,1,Alto Acoplamento Efferent
 V ,DAEMON,org.openmrs.web.WebDaemon,startOpenmrs,26,1,0,1,Metodo Longo
 V ,UNDEFINED,org.openmrs.util.DatabaseUtil,loadDatabaseDriver,34,8,5,2,Muitos Desvios
" A, R, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.Obs,getValueAsString,115,37,16,1,Metodo Longo
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,delimitedStringToConceptList,29,7,8,2,Metodo Longo
" A, R, V, X ",[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ProgramValidatorChangeSet,execute,59,9,14,1,Alto Acoplamento Efferent
 V ,[VALIDATOR],org.openmrs.validator.AllergyValidator,validate,33,12,11,2,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.PatientServiceImpl,mergeObservationsNotContainedInEncounters,10,4,5,3,Muitos Parametros
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.CreateCodedOrderFrequencyForDrugOrderFrequencyChangeset,insertUniqueFrequencies,45,8,13,2,Muitos Desvios
 V ,[VOIDHANDLER],org.openmrs.api.handler.PersonVoidHandler,handle,18,6,6,4,Muitos Desvios
 V ,UNDEFINED,org.openmrs.scheduler.TaskFactory,createInstance,24,6,9,1,Muitos Desvios
 V ,UNDEFINED,org.openmrs.util.Format,format,17,6,6,3,Muitos Parametros
 V ,[VOIDHANDLER],org.openmrs.api.handler.BaseVoidHandler,handle,12,5,4,4,Muitos Desvios
" D, V ",TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldSetAutoExpireDateOfDrugOrderIfAutoExpireDateIsNotSet,26,1,11,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.api.context.Context,shutdown,31,6,6,0,Metodo Longo
 V ,BASECUSTOMIZABLEVALIDATOR,org.openmrs.validator.LocationValidator,validate,27,9,8,2,Muitos Desvios
" A, R, V, X ",PERSISTENCE,org.openmrs.hl7.db.hibernate.HibernateHL7DAO,getHL7Batch,7,1,7,5,Muitos Parametros
 V ,UNDEFINED,org.openmrs.api.db.hibernate.PatientSearchCriteria,prepareCriterionForAttribute,10,2,9,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.scheduler.SchedulerUtil,getNextExecution,25,5,6,1,Metodo Longo
 V ,[COMPARATOR],org.openmrs.api.db.hibernate.HibernatePatientDAO,getPatientIdentifiers,22,6,9,5,Muitos Desvios
" A, R, D, V, X ",ENTITY,org.openmrs.util.PersonByNameComparator,comparePersonsByName,27,22,4,2,Muitos Desvios
" A, R, V, X ",[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.DuplicateLocationAttributeTypeNameChangeSet,execute,113,18,30,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.ModuleFileParser,getGlobalProperties,58,15,13,1,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.OpenmrsTestsTest,getClassesInDirectory,21,5,9,2,Muitos Desvios
" A, R, V, X ",[METHODBEFOREADVICE],org.openmrs.aop.RequiredDataAdvice,recursivelyHandle,31,11,16,6,Muitos Desvios
 V ,SERVICE,org.openmrs.hl7.impl.HL7ServiceImpl,writeHL7InArchiveToFileSystem,38,8,15,1,Muitos Desvios
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConceptValidatorChangeSet,setFullySpecifiedName,32,9,8,2,Muitos Desvios
" A, R, D, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateFormDAO,getFields,31,10,11,9,Muitos Parametros
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.BooleanConceptChangeSet,createGlobalProperties,31,8,7,3,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,getConceptsByMapping,27,4,9,3,Metodo Longo
 V ,TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldFailIfConceptInPreviousOrderDoesNotMatchThisConcept,15,1,9,0,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateOrderDAO,createOrderCriteria,19,7,7,5,Muitos Desvios
" D, V ",ENTITY,org.openmrs.propertyeditor.ProgramEditor,setAsText,33,6,9,1,Metodo Longo
" A, R, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.PatientIdentifier,compare,31,14,3,2,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.OrderServiceImpl,stopOrder,22,10,6,3,Muitos Parametros
 V ,UNDEFINED,org.openmrs.module.ModuleFileParser,createModule,40,7,7,1,Muitos Desvios
" A, R, V, X ",[VALIDATOR],org.openmrs.validator.ConceptReferenceTermValidator,validate,53,17,16,2,Muitos Desvios
" D, V ",TEST,org.openmrs.hl7.handler.ORUR01HandlerTest,parseObs_shouldAddCommentsToAnObservationFromNTESegments,16,4,11,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.openmrs.api.ObsServiceTest,saveObs_shouldCreateNewFileFromComplexDataForNewObs,21,2,15,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,getOutFile,23,4,8,3,Metodo Longo
 V ,TEST,org.openmrs.ObsTest,shouldAddandRemoveObsToGroup,25,2,2,0,Metodo Longo
 V ,UNDEFINED,org.openmrs.migration.MigrationHelper,importLocations,21,5,11,1,Muitos Desvios
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.PatientServiceImpl,saveCauseOfDeathObs,86,15,10,4,Muitos Desvios
" D, V ",TEST,org.openmrs.api.ProgramWorkflowServiceTest,saveProgram_shouldCreateProgramWorkflows,33,2,10,0,Metodo Longo
" A, R, V, X ",ARRAYLIST,org.openmrs.logic.result.Result,toBoolean,27,11,3,0,Muitos Desvios
" D, V ",TEST,org.openmrs.api.OrderServiceTest,setup,26,9,2,0,Muitos Desvios
" A, V, X ",[APPLICATION],org.openmrs.hl7.handler.ORUR01Handler,createEncounter,34,4,15,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.ModuleFactory,stopModule,115,31,26,3,Muitos Desvios
 V ,[VALIDATOR],org.openmrs.validator.BaseAttributeTypeValidator,validate,50,14,11,2,Alto Acoplamento Efferent
 V ,SERVICE,org.openmrs.api.impl.SerializationServiceImpl,setSerializers,10,5,4,1,Muitos Desvios
 V ,UPDATEVISITOR,org.openmrs.util.DatabaseUpdater,getUnrunDatabaseChanges,33,7,12,1,Metodo Longo
" A, R, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateVisitDAO,getVisits,42,12,13,11,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.module.Module,getModuleActivator,25,7,10,0,Alto Acoplamento Efferent
 V ,ARRAYLIST,org.openmrs.logic.result.Result,toNumber,27,12,4,0,Metodo Longo
 V ,UNDEFINED,org.openmrs.logic.LogicTransform,safeEquals,9,5,2,2,Muitos Desvios
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.AddConceptMapTypesChangeset,getInt,32,6,8,2,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.PatientServiceImpl,exitFromCare,12,4,4,3,Muitos Parametros
" A, V, X ",[VOIDHANDLER],org.openmrs.api.handler.PersonVoidHandler,handle,18,6,6,4,Muitos Parametros
 V ,SERVICE,org.openmrs.api.impl.PatientServiceImpl,savePatientIdentifier,16,9,6,1,Muitos Desvios
" A, R, D, V, X ",TEST,org.openmrs.ObsBehaviorTest,shouldVoidAndReplaceOnlyEditedUnvoidedObsWhenTheyAreFlushedToTheDatabase,56,1,9,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.web.WebModuleUtil,startModule,173,44,30,3,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateFormDAO,getFormField,27,5,11,4,Metodo Longo
 V ,[APPLICATIONCONTEXTAWARE],org.openmrs.api.context.ServiceContext,runOpenmrsServiceOnStartup,22,5,7,2,Metodo Longo
 V ,TEST,org.openmrs.api.impl.ConceptServiceImplTest,saveConcept_shouldSetDefaultPreferredNameToFullySpecifiedFirst,25,1,7,0,Metodo Longo
 V ,UNDEFINED,org.openmrs.module.web.WebModuleUtil,refreshWAC,25,7,10,3,Alto Acoplamento Efferent
" A, R, V, X ",SEARCHQUERY,org.openmrs.api.db.hibernate.search.LuceneQuery,skipSame,29,7,13,2,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateAdministrationDAO,validate,42,12,11,2,Metodo Longo
 V ,UNDEFINED,org.openmrs.web.filter.util.FilterUtil,getGlobalPropertyValue,25,6,8,1,Metodo Longo
 V ,TEST,org.openmrs.api.db.PatientDAOTest,getPatients_shouldGetCloseIdentifiersWithCorrectStartPhrase,21,2,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.util.databasechange.DatabaseUpgradeTestUtil,executeDataset,22,3,11,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,org.openmrs.module.web.filter.ModuleFilterMapping,urlPatternMatches,26,12,4,2,Muitos Desvios
 V ,BASEOPENMRSOBJECT,org.openmrs.Concept,addSetMember,25,6,6,2,Muitos Desvios
 V ,TEST,org.openmrs.api.OrderSetServiceTest,shouldAddOrderSetMemberAtSomePositionInsideAnExistingOrderSet,28,1,10,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.api.EventListeners,setGlobalPropertyListeners,22,7,5,1,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,getConceptsByMapping,27,4,9,3,Muitos Parametros
 V ,UNDEFINED,org.openmrs.util.Graph,topologicalSort,22,5,8,0,Muitos Desvios
" A, V, X ",[SAVEHANDLER],org.openmrs.api.handler.RetireSaveHandler,handle,15,4,4,4,Muitos Parametros
 V ,TEST,org.openmrs.validator.DrugOrderValidatorTest,saveOrder_shouldFailDrugOrderWithoutADrugWhenDrugOrderRequireDrugGBIsTrue,22,1,11,0,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateUserDAO,changeHashedPassword,4,1,4,3,Muitos Parametros
 V ,TEST,org.openmrs.validator.OrderValidatorTest,validate_shouldFailValidationIfFieldLengthsAreNotCorrect,27,1,11,0,Metodo Longo
 V ,TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldSaveRevisionOrderScheduledOnDateNotOverlappingWithAnActiveOrderForTheSameConceptAndCareSetting,29,1,11,0,Metodo Longo
