Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,UNDEFINED,org.jbei.ice.lib.dto.web.WebEntries,getPart,15,8,9,1,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.dto.web.WebEntries,getSequence,19,6,9,1,Muitos Desvios
" A, D, V ",TEST,org.jbei.ice.lib.entry.EntryControllerTest,testICE90,48,9,14,0,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.account.AccountController,updatePassword,11,4,8,3,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.BulkUploadResource,updateEntry,6,1,6,3,Muitos Parametros
 V ,SBOLBASEVISITOR,org.jbei.ice.lib.parsers.sbol.ICESBOLParserVisitor,walkTree,22,6,8,2,Metodo Longo
" A, R, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.SequenceFeatureDAO,getSequenceFeatures,16,2,17,5,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.group.Groups,addGroup,46,15,19,1,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.sample.SampleService,delete,26,7,9,3,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.dto.entry.CustomFields,deleteCustomField,8,3,9,3,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Sample,setId,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Plasmid,setOriginOfReplication,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,deletePermission,18,6,9,3,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.dto.entry.CustomFields,deleteCustomField,8,3,9,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.storage.ModelToInfoFactory,createTipView,53,8,17,1,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Storage,setName,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Sequence,setSequence,10,2,4,1,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,visibleEntryCount,25,5,14,3,Metodo Longo
" A, R, D, V, X ",HASENTRY,org.jbei.ice.lib.entry.EntryController,retrieveEntryDetails,55,16,21,2,Alto Acoplamento Efferent
" A, R, V, X ",HASENTRY,org.jbei.ice.lib.entry.EntryLinks,get,34,5,14,1,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryCreator,setCustomFieldValuesForPart,21,7,10,2,Muitos Desvios
 V ,SERVICE,org.jbei.ice.services.rest.GroupResource,getGroups,6,1,6,3,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.ApiKeyResource,deleteApiKey,5,1,4,3,Muitos Parametros
 V ,MODEL,org.jbei.ice.lib.entry.sample.PlateSamples,setSample,31,7,13,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,createEntries,62,17,23,4,Muitos Desvios
 V ,TEST,org.jbei.ice.lib.bulkupload.BulkEntryCreatorTest,testUpdateEntry,24,1,7,0,Metodo Longo
 V ,SERVICE,org.jbei.ice.services.rest.CustomFieldResource,getPartByCustomFields,12,3,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.PartSequence,createSequenceFeature,21,6,8,2,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.RemoteAccessModel,setRemoteClientModel,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.TraceSequence,setTraceSequenceAlignment,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.folder.FolderController,getUserFolders,16,4,9,1,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.TraceSequenceAlignment,setQueryEnd,3,1,2,1,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryPermissions,getEntryPermissions,13,6,9,0,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.StorageDAO,get,12,2,8,3,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.SequenceDAO,getSequenceCount,14,2,9,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.account.UserApiKeys,getKeys,23,5,14,5,Alto Acoplamento Efferent
 V ,TEST,org.jbei.ice.lib.entry.sample.SampleServiceTest,verifyMainPlate,22,3,6,3,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.folder.FolderController,createPersonalFolder,13,5,8,2,Muitos Desvios
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.MessageDAO,retrieveNewMessageCount,24,5,9,1,Muitos Desvios
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.MessageDAO,retrieveMessageCount,25,6,11,2,Muitos Desvios
 V ,HASENTRY,org.jbei.ice.lib.folder.FolderPermissions,createRemotePermission,39,3,16,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sample.RequestRetriever,generateCSVFile,53,17,20,2,Alto Acoplamento Efferent
 V ,[FIELDBRIDGE| PARAMETERIZEDBRIDGE],org.jbei.ice.storage.hibernate.bridge.EntryBooleanPropertiesBridge,set,17,5,7,4,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.attachment.Attachments,delete,15,4,10,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Account,setPassword,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Group,setModificationTime,3,1,2,1,Muitos Parametros
" A, V, X ",SERVICE,org.jbei.ice.services.rest.FileResource,uploadSequence,26,5,13,5,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.Entries,getCollectionEntries,22,8,9,3,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,getMatchingPlasmidField,25,5,9,3,Muitos Parametros
" A, R, V, X ",[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,runBlastQuery,41,7,18,2,Alto Acoplamento Efferent
 V ,[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,writeBigFastaFile,46,11,14,1,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.AnnotationLocation,setId,3,1,2,1,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.entry.Entries,getEntriesFromSelectionContext,25,7,6,1,Muitos Desvios
" A, R, V, X ",ABSTRACTFORMATTER,org.jbei.ice.lib.entry.sequence.composers.formatters.GenbankFormatter,format,52,19,21,2,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.PartTraceSequences,importTraceSequence,15,6,10,3,Muitos Parametros
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,getByVisibility,19,4,15,7,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Sequence,setEntry,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Sequence,setId,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Message,setRead,3,1,1,1,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,retrieveAccountPermissions,17,2,10,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sequence.PartTraceSequences,addTraceSequence,58,12,14,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,setProteinFields,9,6,3,2,Muitos Desvios
 V ,HASENTRY,org.jbei.ice.lib.access.Permissions,addPermission,27,6,9,4,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.folder.FolderContents,remotelyAddEntrySelection,22,6,20,5,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntriesAsCSV,writeList,40,6,26,1,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.search.SearchController,rebuildIndexes,24,5,10,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.storage.ModelToInfoFactory,seedInfo,23,6,9,1,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.TraceSequences,add,12,2,10,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.parsers.abi.ABITrace,isABI,19,9,2,0,Muitos Desvios
" A, V ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PreferencesDAO,retrievePreferenceValues,21,4,12,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkCSVUpload,getBulkUploadDataFromFile,80,20,27,1,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.account.PreferencesController,getUserPreferences,18,7,11,2,Muitos Desvios
" A, V, X ",UNDEFINED,org.jbei.ice.lib.net.WebPartners,addNewPartner,35,10,10,3,Muitos Desvios
" A, D, V, X ",TEST,org.jbei.ice.lib.search.SearchControllerTest,testRunSearch,41,1,13,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,addAttachment,18,3,15,5,Alto Acoplamento Efferent
" A, R, V, X ",HASENTRY,org.jbei.ice.lib.parsers.sbol.SBOLParser,parseToGenBank,43,10,16,4,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.account.TokenHash,encrypt,12,6,8,2,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Folder,setDescription,3,1,2,1,Muitos Parametros
 V ,[CLOSEABLE],org.jbei.ice.lib.entry.sample.SampleCSV,generate,36,6,16,0,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PreferencesDAO,getAccountPreferences,14,3,11,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.storage.hibernate.search.HibernateSearch,filterBlastResults,36,6,27,5,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Folder,setParent,3,1,1,1,Muitos Parametros
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,sharedWithUserEntries,28,7,20,7,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.Entries,getEntriesFromSelectionContext,25,7,6,1,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.search.filter.SearchFieldFactory,searchFieldForEntryField,14,6,2,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.group.Groups,addGroup,46,15,19,1,Muitos Desvios
 V ,HASENTRY,org.jbei.ice.lib.parsers.genbank.GenBankParser,parse,33,7,7,2,Muitos Desvios
 V ,HASENTRY,org.jbei.ice.lib.entry.sample.SampleService,createChildrenStorage,14,3,4,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.RemotePartner,setAdded,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,getSelectionMarkers,25,6,7,2,Metodo Longo
" A, V, X ",UNDEFINED,org.jbei.ice.storage.ModelToInfoFactory,createTableViewData,57,19,10,4,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Link,setLink,3,1,2,1,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryController,createEntryComment,23,5,15,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntriesAsCSV,writeLocalEntries,37,7,19,4,Metodo Longo
 V ,HASENTRY,org.jbei.ice.lib.parsers.genbank.GenBankParser,parseQualifiers,49,11,10,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getRemoteContents,17,2,11,6,Muitos Parametros
" A, V, X ",UNDEFINED,org.jbei.ice.lib.net.RemoteTransfer,performTransfer,26,7,13,2,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.TraceSequenceDAO,create,20,5,9,3,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,setCustomFieldValuesForPart,24,9,11,2,Metodo Longo
 V ,UNDEFINED,org.jbei.auth.hmac.HmacAuthorizor,validate,14,5,6,1,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.folder.FolderContents,addEntrySelection,17,8,12,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.annotation.Annotations,get,19,5,12,3,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkCSVUpload,setPartSampleData,27,5,5,3,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.dto.entry.CustomFieldsTest,testCreate,29,3,15,0,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.manuscript.Manuscripts,update,21,9,7,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.storage.ModelToInfoFactory,getTipViewCommon,29,5,7,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToEntryForField,103,42,11,4,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.SequenceFeatureAttribute,setQuoted,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.access.RemoteAccess,add,18,9,16,2,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.ManuscriptModel,setFolder,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.folder.FolderContents,addRemoteEntries,57,14,21,3,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.PartSequence,saveSequenceObject,18,5,8,1,Muitos Desvios
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.MessageDAO,retrieveMessageCount,25,6,11,2,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.ManuscriptModel,setAuthorLastName,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.search.SearchController,rebuildIndexes,24,5,10,2,Metodo Longo
 V ,HASENTRY,org.jbei.ice.lib.entry.sample.SampleService,createPlate96Location,45,13,10,2,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryPermissions,getEntryPermissions,13,6,9,0,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,createEntryForUpload,43,8,12,3,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,deletePermission,18,6,9,3,Alto Acoplamento Efferent
" A, V, X ",SERVICE,org.jbei.ice.services.rest.IceRestClient,postSequenceFile,15,2,11,4,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.FileResource,post,16,2,11,2,Alto Acoplamento Efferent
" A, R, V, X ",SERVICE,org.jbei.ice.services.rest.PartnerResource,getWebEntries,6,1,7,5,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.ArabidopsisSeed,toDataTransferObject,17,2,6,0,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getUser,3,1,3,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.SequenceFeatureAttribute,setValue,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Comment,setBody,3,1,2,1,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.SampleResource,getRequests,8,2,11,6,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.RequestDAO,getSampleRequestByStatus,12,2,9,3,Alto Acoplamento Efferent
" A, V ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,doUpdate,36,11,12,3,Alto Acoplamento Efferent
 V ,TEST,org.jbei.ice.lib.experiment.ExperimentsTest,testCreateStudy,31,1,10,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToEntry,31,9,12,1,Metodo Longo
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryCreator,createPart,31,7,9,2,Alto Acoplamento Efferent
" A, R, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.ShotgunSequenceDAO,create,9,2,5,5,Muitos Parametros
" D, V ",TEST,org.jbei.ice.lib.entry.EntryControllerTest,testICE90,48,9,14,0,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.Sequences,getRequestedSequence,22,5,13,5,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.Request,setStatus,3,1,2,1,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.parsers.sbol.SBOLParser,createNewEntry,24,3,11,2,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.RequestDAO,getSampleRequestByStatus,12,2,9,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.folder.FolderController,delete,33,9,12,3,Metodo Longo
" A, V ",UNDEFINED,org.jbei.ice.lib.folder.FolderController,getSharedUserFolders,17,4,12,1,Alto Acoplamento Efferent
" A, R, D, V, X ",HASENTRY,org.jbei.ice.lib.entry.Entries,update,27,6,19,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.dto.web.WebEntries,getSequence,19,6,9,1,Alto Acoplamento Efferent
 V ,TEST,org.jbei.ice.lib.entry.sequence.PartSequenceTest,testGet,17,1,10,0,Alto Acoplamento Efferent
" D, V ",TEST,org.jbei.ice.lib.entry.sample.SampleServiceTest,numberToPosition,24,9,3,1,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Attachment,setDescription,3,1,2,1,Muitos Parametros
" A, V ",SERVICE,org.jbei.ice.services.rest.SampleResource,getRequestFile,17,4,12,2,Alto Acoplamento Efferent
 V ,TEST,org.jbei.ice.lib.entry.EntryControllerTest,testMoveEntriesToTrash,30,1,13,0,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.dto.entry.AutoCompleteFieldValues,getMatchingValues,28,10,9,2,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.MessageDAO,retrieveMessages,36,8,18,4,Muitos Desvios
" A, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sequence.PartTraceSequences,getTraces,25,4,13,2,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setOwnerEmail,3,1,2,1,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.GroupDAO,getGroupsByType,12,2,8,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.CustomEntryFieldValueModel,setEntry,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.auth.hmac.HmacAuthorizor,version1,22,3,0,4,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.search.SearchController,runSearch,30,9,12,2,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setPrincipalInvestigator,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,doUpdate,36,11,12,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.net.WebPartners,update,9,4,9,3,Muitos Parametros
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,getCanReadEntries,20,3,15,3,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.CustomEntryFieldModel,setFieldType,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,createEntries,62,17,23,4,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.storage.hibernate.search.HibernateSearch,executeSearch,58,9,31,4,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,getMatchingPlasmidField,25,5,9,3,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.net.WebPartners,handleRemoteAddRequest,29,6,9,1,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.TraceSequences,add,12,2,10,3,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,addAttachment,18,3,15,5,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryLinks,isCompatible,15,6,2,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.dto.entry.CustomFields,updateField,9,2,7,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.storage.ModelToInfoFactory,createTableViewData,57,19,10,4,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntries,getPublicEntryTooltip,6,4,6,3,Muitos Parametros
" A, V, X ",UNDEFINED,org.jbei.ice.lib.account.AccountController,authenticate,36,8,13,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.group.GroupController,createGroup,27,8,7,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.net.RemoteTransfer,getPartsForTransfer,29,11,14,1,Alto Acoplamento Efferent
" D, V ",TEST,org.jbei.ice.storage.hibernate.dao.FolderDAOTest,testAddFolderContents,20,2,11,0,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.Entries,validateEntries,33,8,16,2,Metodo Longo
" A, V, X ",HASENTRY,org.jbei.ice.lib.parsers.genbank.GenBankParser,parseFeaturesTag,68,14,13,1,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.BulkUpload,setStatus,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,createPermissionQuery,14,1,11,7,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.group.GroupsTest,testAddGroup,25,1,10,0,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.AnnotationLocation,setEnd,3,1,2,1,Muitos Parametros
" D, V, X ",ENTITY,org.jbei.ice.storage.model.Permission,toDataTransferObject,33,9,6,0,Muitos Desvios
" A, V ",UNDEFINED,org.jbei.ice.lib.entry.sequence.PartTraceSequences,parseTraceSequence,23,7,12,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.account.AccountController,authenticate,36,8,13,3,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,getCanReadEntries,20,3,15,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntriesAsCSV,writeDataEntries,39,7,21,5,Muitos Desvios
" A, D, V ",TEST,org.jbei.ice.storage.hibernate.dao.SelectionMarkerDAOTest,testGetMatchingSelectionMarkers,26,1,12,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.net.WebPartners,update,9,4,9,3,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.FeatureCurationModel,setFeature,3,1,2,1,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.group.GroupsTest,testUpdate,46,1,9,0,Alto Acoplamento Efferent
 V ,SBOLBASEVISITOR,org.jbei.ice.lib.parsers.sbol.ICESBOLParserVisitor,getFeatureType,11,6,5,1,Muitos Desvios
" A, V, X ",UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getFolderEntries,3,1,4,4,Muitos Parametros
" A, V, X ",[IAUTHENTICATION],org.jbei.ice.lib.account.authentication.LblLdapAuthentication,isWikiUser,54,9,13,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntries,getSequence,13,2,11,3,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,retrieveVisibleEntries,27,7,17,7,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.SequenceHistoryModel,setAction,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.folder.FolderContents,getContents,25,6,17,4,Alto Acoplamento Efferent
" A, V ",UNDEFINED,org.jbei.ice.lib.entry.EntriesAsCSV,writeList,48,12,26,1,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.FileBulkUpload,getCSVTemplateBytes,37,10,8,3,Metodo Longo
 V ,SERVICE,org.jbei.ice.services.rest.FolderResource,modifyFolderEntries,7,1,6,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,updateLinkType,7,2,7,3,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,get,13,2,10,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.group.GroupController,deleteGroup,18,6,10,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToSeedForField,37,12,11,3,Muitos Desvios
" A, V, X ",UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToEntryForField,103,42,11,4,Muitos Parametros
" A, R, D, V, X ",HASENTRY,org.jbei.ice.lib.entry.sample.SampleService,retrieveEntrySamples,60,13,19,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.EntryUtil,getCommonFieldValues,38,17,3,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.PartSequence,parseSequenceFile,37,7,19,3,Metodo Longo
 V ,HASENTRY,org.jbei.ice.lib.parsers.sbol.SBOLParser,parseToEntry,37,9,14,2,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.Permission,setFolder,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sequence.composers.formatters.SBOLVisitor,visit,57,15,16,1,Muitos Desvios
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,get,13,2,10,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.group.Groups,get,12,2,9,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setCreationTime,3,1,2,1,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.ShotgunSequenceDAO,writeSequenceFileToDisk,21,6,9,2,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setModificationTime,3,1,2,1,Muitos Parametros
 V ,TEST,org.jbei.ice.storage.hibernate.dao.SequenceDAOTest,testHasSequence,23,1,10,0,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.TraceSequence,setFileId,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.SequenceHistoryModel,setTime,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",MODEL,org.jbei.ice.services.rest.ArrayDataJSONHandler,getSize,3,1,6,5,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.account.AccountController,createNewAccount,38,7,12,2,Muitos Desvios
" A, D, V, X ",EXCEPTION,org.jbei.ice.services.rest.ICEExceptionMapper,toResponse,39,10,7,1,Muitos Desvios
 V ,[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,rebuildFeaturesBlastDatabase,37,8,9,0,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.FolderDAO,retrieveFolderContents,38,9,15,3,Muitos Desvios
" D, V ",TEST,org.jbei.ice.storage.hibernate.dao.AuditDAOTest,testDeleteAll,33,3,12,0,Metodo Longo
